	date	likes	retweets	text
54	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @MSNBC: BREAKING: President Trump issues order to ban most transgender troops from military service https://t.co/dcmgn397Wi
55	Sat Mar 24 01:50:31 +0000 2018	0	0	"Schöne simple Diagramme um das Cambridge ANalytica/FB Ding zu erklären: https://t.co/cj1RB1Sfrw

via @digitalnoisesco"
56	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @ScottAdamsSays: Revenge porn is good for ratings. Congratulations. You must be so proud. https://t.co/LdXXbuohlJ
57	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @thedailybeast: Congress snuck new Russia sanctions into spending bill that Trump just signed https://t.co/9vQKWYsDjF
58	Sat Mar 24 01:50:31 +0000 2018	0	0	"RT @JesseKellyDC: ""I protect illegals, fund Planned Parenthood, refuse to protect the border, stay in Afghanistan, run trillion dollar defi…"
59	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @chuckwoolery: So now let's get right down to it. McConnell and Ryan and many Republicans don't support Trump, they never did or will. T…
60	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @randyrocks08: If you want to see a Trump supporter have a total mental melt down , remind them that Joe Biden can run for President in…
61	Sat Mar 24 01:50:31 +0000 2018	0	0	"RT @fckngary: To all you weak ass Trump supporters jumping off The Trump Train because he signed this spending bill

Get some knowledge

Th…"
62	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @rolandscahill: Two days ago, Melania Trump launched her cyber bullying campaign, and this morning, her husband cyber bullied Joe Biden.
63	Sat Mar 24 01:50:31 +0000 2018	0	0	"RT @ClintonMSix14: This is the person who turned the FBI into a weapon against Donald Trump.

RETWEET- if you think Barack Obama should go…"
64	Sat Mar 24 01:50:31 +0000 2018	0	0	"RT @TravelingUS: RT

STOP LYING!!!!

LOL!!!!

YOU @realDonaldTrump SIGNED AN EXECUTIVE ORDER ...

TO END #DACA!!!!

REMEMBER!?!?!?!?!?!

#D…"
65	Sat Mar 24 01:50:31 +0000 2018	0	0	"RT @adamcbest: Donald Trump claimed that nobody had time to read the 2,232-page Omnibus bill. 

Trump might not be the best judge, though,…"
66	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @pinkk9lover: The sad truth is these #Dims are believed by so many intellectually challenged in the #LiberalMSM they report their words…
67	Sat Mar 24 01:50:32 +0000 2018	0	0	Tell President Trump’s New... #care2 https://t.co/khR74sWSZr
68	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @GaryTheCynic: Think about it Trump has been throwing grenades out the window while we are chasing him swerving around the explosions
69	Sat Mar 24 01:50:31 +0000 2018	0	0	RT @kurteichenwald: Hey, @FoxNews and @seanhannity: @Tuckercarlson just said CNN Turk is Islamist state TV supporting dictator. The Turkish…
70	Sat Mar 24 01:50:32 +0000 2018	0	0	"RT @Pappiness: Trump is headed back to Mar-a-Lago. So far, he's spent 135 of his 427 days in office at Trump properties.

That's 31.6%, or…"
71	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @TheBeatWithAri: New: We obtained the secret memo from Rudy Giuliani's law firm directly warning one of Trump's biggest donors, Rebekah…
72	Sat Mar 24 01:50:32 +0000 2018	0	0	"RT @hrenee80: Barack Obama gutted our military. 
Get up every single morning and thank the good lord that President Trump supports our mili…"
73	Sat Mar 24 01:50:32 +0000 2018	0	0	@JoeBarri @benjschubert48 Lol conspiring? All they do is gossip and put their anti-Trump spin on everything. Can’t… https://t.co/n3JnryhSd5
74	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @randyrocks08: If you want to see a Trump supporter have a total mental melt down , remind them that Joe Biden can run for President in…
75	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @iNathan00: @AP @Cernovich Mattis gets his defense spending... Trump gets his transgender ban... https://t.co/sI7VH0GR5B
76	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @Hephaestus7: Leaked: Cambridge Analytica's blueprint for Trump victory | UK news | The Guardian https://t.co/lBYhuvEgeR
77	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @SenFeinstein: The president is wrong. President Trump unilaterally rescinded DACA and rejected every bipartisan proposal that would sol…
